date,hour,day_of_week,is_weekend,intersection_id,intersection_name,vehicle_count,avg_speed_kmh,avg_wait_time_sec,congestion_level,queue_length_ns,queue_length_ew
2025-01-12,18,Sunday,True,INT-03,Al Maktoum Bridge,1024,16.1,125.3,0.793,242,243
2025-01-12,19,Sunday,True,INT-03,Al Maktoum Bridge,1100,14.4,121.9,0.852,281,280
2025-01-12,20,Sunday,True,INT-03,Al Maktoum Bridge,582,41.8,60.8,0.451,75,78
2025-01-12,21,Sunday,True,INT-03,Al Maktoum Bridge,567,35.7,62.7,0.439,74,75
2025-01-12,22,Sunday,True,INT-03,Al Maktoum Bridge,384,43.4,68.7,0.297,36,34
2025-01-12,23,Sunday,True,INT-03,Al Maktoum Bridge,120,55.3,21.5,0.093,4,0
2025-01-12,0,Sunday,True,INT-04,Bur Dubai - Khalid Bin Waleed,73,60.1,19.0,0.051,3,1
2025-01-12,1,Sunday,True,INT-04,Bur Dubai - Khalid Bin Waleed,79,53.6,13.6,0.055,2,2
2025-01-12,2,Sunday,True,INT-04,Bur Dubai - Khalid Bin Waleed,43,59.1,1.7,0.03,0,0
2025-01-12,3,Sunday,True,INT-04,Bur Dubai - Khalid Bin Waleed,49,57.0,15.5,0.034,2,1
2025-01-12,4,Sunday,True,INT-04,Bur Dubai - Khalid Bin Waleed,38,61.4,5.9,0.026,0,0
2025-01-12,5,Sunday,True,INT-04,Bur Dubai - Khalid Bin Waleed,62,55.0,15.8,0.043,3,2
2025-01-12,6,Sunday,True,INT-04,Bur Dubai - Khalid Bin Waleed,172,52.6,22.0,0.12,5,6
2025-01-12,7,Sunday,True,INT-04,Bur Dubai - Khalid Bin Waleed,404,46.8,47.4,0.281,35,35
2025-01-12,8,Sunday,True,INT-04,Bur Dubai - Khalid Bin Waleed,765,28.2,65.7,0.532,122,124
2025-01-12,9,Sunday,True,INT-04,Bur Dubai - Khalid Bin Waleed,563,38.9,56.5,0.391,62,66
2025-01-12,10,Sunday,True,INT-04,Bur Dubai - Khalid Bin Waleed,550,41.2,54.7,0.382,62,62
2025-01-12,11,Sunday,True,INT-04,Bur Dubai - Khalid Bin Waleed,518,36.5,61.4,0.36,54,55
2025-01-12,12,Sunday,True,INT-04,Bur Dubai - Khalid Bin Waleed,662,31.8,61.3,0.46,95,92
2025-01-12,13,Sunday,True,INT-04,Bur Dubai - Khalid Bin Waleed,617,30.6,71.8,0.429,77,78
2025-01-12,14,Sunday,True,INT-04,Bur Dubai - Khalid Bin Waleed,562,36.2,55.5,0.391,64,67
2025-01-12,15,Sunday,True,INT-04,Bur Dubai - Khalid Bin Waleed,557,43.4,70.3,0.387,62,64
2025-01-12,16,Sunday,True,INT-04,Bur Dubai - Khalid Bin Waleed,866,24.0,94.6,0.602,157,154
2025-01-12,17,Sunday,True,INT-04,Bur Dubai - Khalid Bin Waleed,768,36.7,95.1,0.534,123,120
2025-01-12,18,Sunday,True,INT-04,Bur Dubai - Khalid Bin Waleed,1167,12.0,123.9,0.811,280,283
2025-01-12,19,Sunday,True,INT-04,Bur Dubai - Khalid Bin Waleed,1050,12.1,99.8,0.73,230,229
2025-01-12,20,Sunday,True,INT-04,Bur Dubai - Khalid Bin Waleed,686,33.9,79.0,0.477,100,99
2025-01-12,21,Sunday,True,INT-04,Bur Dubai - Khalid Bin Waleed,739,30.7,79.9,0.514,111,119
2025-01-12,22,Sunday,True,INT-04,Bur Dubai - Khalid Bin Waleed,387,47.9,21.1,0.269,32,31
2025-01-12,23,Sunday,True,INT-04,Bur Dubai - Khalid Bin Waleed,179,53.3,16.7,0.124,6,6
2025-01-12,0,Sunday,True,INT-05,Sheikh Zayed Rd - Interchange 1,86,61.5,22.0,0.058,4,0
2025-01-12,1,Sunday,True,INT-05,Sheikh Zayed Rd - Interchange 1,85,55.4,15.7,0.057,2,1
2025-01-12,2,Sunday,True,INT-05,Sheikh Zayed Rd - Interchange 1,53,53.1,5.7,0.036,0,4
2025-01-12,3,Sunday,True,INT-05,Sheikh Zayed Rd - Interchange 1,43,56.3,5.3,0.029,0,0
2025-01-12,4,Sunday,True,INT-05,Sheikh Zayed Rd - Interchange 1,46,58.4,14.4,0.031,3,4
2025-01-12,5,Sunday,True,INT-05,Sheikh Zayed Rd - Interchange 1,71,59.5,9.7,0.048,0,3
2025-01-12,6,Sunday,True,INT-05,Sheikh Zayed Rd - Interchange 1,187,54.9,13.0,0.126,5,6
2025-01-12,7,Sunday,True,INT-05,Sheikh Zayed Rd - Interchange 1,516,35.4,52.0,0.347,57,53
2025-01-12,8,Sunday,True,INT-05,Sheikh Zayed Rd - Interchange 1,517,40.6,53.1,0.348,54,54
2025-01-12,9,Sunday,True,INT-05,Sheikh Zayed Rd - Interchange 1,782,32.0,77.7,0.526,122,125
2025-01-12,10,Sunday,True,INT-05,Sheikh Zayed Rd - Interchange 1,777,29.9,74.2,0.523,117,120
2025-01-12,11,Sunday,True,INT-05,Sheikh Zayed Rd - Interchange 1,729,32.6,72.9,0.491,105,108
2025-01-12,12,Sunday,True,INT-05,Sheikh Zayed Rd - Interchange 1,658,37.3,64.8,0.443,90,87
2025-01-12,13,Sunday,True,INT-05,Sheikh Zayed Rd - Interchange 1,640,34.8,43.3,0.431,82,82
2025-01-12,14,Sunday,True,INT-05,Sheikh Zayed Rd - Interchange 1,760,28.9,66.7,0.512,115,116
2025-01-12,15,Sunday,True,INT-05,Sheikh Zayed Rd - Interchange 1,456,42.6,44.4,0.307,42,44
2025-01-12,16,Sunday,True,INT-05,Sheikh Zayed Rd - Interchange 1,672,35.4,76.6,0.452,91,88
2025-01-12,17,Sunday,True,INT-05,Sheikh Zayed Rd - Interchange 1,755,29.4,61.0,0.508,119,112
2025-01-12,18,Sunday,True,INT-05,Sheikh Zayed Rd - Interchange 1,1007,23.6,95.8,0.678,203,205
2025-01-12,19,Sunday,True,INT-05,Sheikh Zayed Rd - Interchange 1,738,30.0,82.8,0.497,107,112
2025-01-12,20,Sunday,True,INT-05,Sheikh Zayed Rd - Interchange 1,952,29.6,100.7,0.641,180,179
2025-01-12,21,Sunday,True,INT-05,Sheikh Zayed Rd - Interchange 1,515,38.4,36.9,0.347,52,55
2025-01-12,22,Sunday,True,INT-05,Sheikh Zayed Rd - Interchange 1,432,45.2,39.7,0.291,37,38
2025-01-12,23,Sunday,True,INT-05,Sheikh Zayed Rd - Interchange 1,161,57.1,2.5,0.108,3,3
2025-01-12,0,Sunday,True,INT-06,DIFC - Gate Avenue,88,63.1,12.9,0.052,0,0
2025-01-12,1,Sunday,True,INT-06,DIFC - Gate Avenue,77,58.8,25.0,0.046,1,0
2025-01-12,2,Sunday,True,INT-06,DIFC - Gate Avenue,50,59.5,14.5,0.03,0,0
2025-01-12,3,Sunday,True,INT-06,DIFC - Gate Avenue,41,54.6,20.5,0.024,2,0
2025-01-12,4,Sunday,True,INT-06,DIFC - Gate Avenue,47,57.5,0.0,0.028,0,1
2025-01-12,5,Sunday,True,INT-06,DIFC - Gate Avenue,71,59.1,0.5,0.042,0,3
2025-01-12,6,Sunday,True,INT-06,DIFC - Gate Avenue,133,61.1,21.4,0.079,3,2
2025-01-12,7,Sunday,True,INT-06,DIFC - Gate Avenue,508,44.2,45.5,0.303,44,46
2025-01-12,8,Sunday,True,INT-06,DIFC - Gate Avenue,863,31.3,96.5,0.515,133,129
2025-01-12,9,Sunday,True,INT-06,DIFC - Gate Avenue,580,43.4,42.6,0.346,58,62
2025-01-12,10,Sunday,True,INT-06,DIFC - Gate Avenue,717,35.1,33.9,0.428,93,92
2025-01-12,11,Sunday,True,INT-06,DIFC - Gate Avenue,759,32.3,61.5,0.453,103,105
2025-01-12,12,Sunday,True,INT-06,DIFC - Gate Avenue,792,32.4,81.0,0.472,111,112
2025-01-12,13,Sunday,True,INT-06,DIFC - Gate Avenue,919,35.1,82.6,0.548,156,150
2025-01-12,14,Sunday,True,INT-06,DIFC - Gate Avenue,729,34.7,65.8,0.435,95,97
2025-01-12,15,Sunday,True,INT-06,DIFC - Gate Avenue,678,36.6,60.8,0.404,80,83
2025-01-12,16,Sunday,True,INT-06,DIFC - Gate Avenue,698,33.3,48.7,0.416,84,86
2025-01-12,17,Sunday,True,INT-06,DIFC - Gate Avenue,887,31.4,72.3,0.529,141,141
2025-01-12,18,Sunday,True,INT-06,DIFC - Gate Avenue,1088,28.7,84.2,0.649,213,212
2025-01-12,19,Sunday,True,INT-06,DIFC - Gate Avenue,1016,30.7,92.8,0.606,182,185
2025-01-12,20,Sunday,True,INT-06,DIFC - Gate Avenue,938,32.8,86.4,0.56,158,156
2025-01-12,21,Sunday,True,INT-06,DIFC - Gate Avenue,677,37.4,42.2,0.404,84,79
2025-01-12,22,Sunday,True,INT-06,DIFC - Gate Avenue,462,44.1,37.3,0.276,39,36
2025-01-12,23,Sunday,True,INT-06,DIFC - Gate Avenue,208,54.7,10.1,0.124,9,10
2025-01-12,0,Sunday,True,INT-07,Business Bay - Marasi Dr,117,60.6,7.8,0.062,0,1
2025-01-12,1,Sunday,True,INT-07,Business Bay - Marasi Dr,65,61.7,1.5,0.035,0,0
2025-01-12,2,Sunday,True,INT-07,Business Bay - Marasi Dr,65,58.5,3.5,0.035,0,1
2025-01-12,3,Sunday,True,INT-07,Business Bay - Marasi Dr,45,59.4,0.3,0.024,0,0
2025-01-12,4,Sunday,True,INT-07,Business Bay - Marasi Dr,48,63.6,8.2,0.026,0,0
2025-01-12,5,Sunday,True,INT-07,Business Bay - Marasi Dr,80,54.1,2.9,0.043,3,0
2025-01-12,6,Sunday,True,INT-07,Business Bay - Marasi Dr,199,57.1,24.5,0.106,4,8
2025-01-12,7,Sunday,True,INT-07,Business Bay - Marasi Dr,562,40.4,58.1,0.299,50,50
2025-01-12,8,Sunday,True,INT-07,Business Bay - Marasi Dr,954,29.6,67.6,0.508,148,149
2025-01-12,9,Sunday,True,INT-07,Business Bay - Marasi Dr,638,40.5,49.0,0.34,65,63
2025-01-12,10,Sunday,True,INT-07,Business Bay - Marasi Dr,859,37.5,74.4,0.458,119,118
2025-01-12,11,Sunday,True,INT-07,Business Bay - Marasi Dr,817,38.1,47.8,0.435,103,107
2025-01-12,12,Sunday,True,INT-07,Business Bay - Marasi Dr,1018,32.0,84.0,0.542,163,165
2025-01-12,13,Sunday,True,INT-07,Business Bay - Marasi Dr,1083,30.2,84.1,0.577,188,187
2025-01-12,14,Sunday,True,INT-07,Business Bay - Marasi Dr,920,34.2,70.3,0.49,133,137
2025-01-12,15,Sunday,True,INT-07,Business Bay - Marasi Dr,611,43.1,54.9,0.326,63,60
2025-01-12,16,Sunday,True,INT-07,Business Bay - Marasi Dr,1032,30.4,73.6,0.55,175,167
2025-01-12,17,Sunday,True,INT-07,Business Bay - Marasi Dr,1637,17.8,119.9,0.872,429,425
2025-01-12,18,Sunday,True,INT-07,Business Bay - Marasi Dr,1394,20.9,115.6,0.743,309,310
2025-01-12,19,Sunday,True,INT-07,Business Bay - Marasi Dr,1296,21.2,113.5,0.691,268,269
2025-01-12,20,Sunday,True,INT-07,Business Bay - Marasi Dr,871,30.0,53.4,0.464,122,119
2025-01-12,21,Sunday,True,INT-07,Business Bay - Marasi Dr,868,40.0,74.3,0.462,121,121
2025-01-12,22,Sunday,True,INT-07,Business Bay - Marasi Dr,580,44.2,51.1,0.309,52,51
2025-01-12,23,Sunday,True,INT-07,Business Bay - Marasi Dr,202,53.2,11.8,0.108,8,1
2025-01-12,0,Sunday,True,INT-08,Dubai Mall Junction,100,55.6,21.5,0.05,0,2
2025-01-12,1,Sunday,True,INT-08,Dubai Mall Junction,96,56.4,13.3,0.048,4,0
2025-01-12,2,Sunday,True,INT-08,Dubai Mall Junction,67,60.1,14.0,0.033,0,0
2025-01-12,3,Sunday,True,INT-08,Dubai Mall Junction,39,56.6,0.0,0.019,1,0
2025-01-12,4,Sunday,True,INT-08,Dubai Mall Junction,56,58.5,0.0,0.028,3,3
2025-01-12,5,Sunday,True,INT-08,Dubai Mall Junction,116,58.9,8.0,0.058,5,0
2025-01-12,6,Sunday,True,INT-08,Dubai Mall Junction,204,52.7,19.8,0.101,4,5
2025-01-12,7,Sunday,True,INT-08,Dubai Mall Junction,490,48.3,19.9,0.243,33,38
2025-01-12,8,Sunday,True,INT-08,Dubai Mall Junction,1174,29.6,86.8,0.583,204,203
2025-01-12,9,Sunday,True,INT-08,Dubai Mall Junction,777,34.6,58.1,0.386,90,88
2025-01-12,10,Sunday,True,INT-08,Dubai Mall Junction,1036,34.0,81.1,0.515,159,159
2025-01-12,11,Sunday,True,INT-08,Dubai Mall Junction,834,38.1,75.7,0.414,103,102
2025-01-12,12,Sunday,True,INT-08,Dubai Mall Junction,1002,29.3,80.9,0.498,147,150
2025-01-12,13,Sunday,True,INT-08,Dubai Mall Junction,895,37.4,73.1,0.445,119,117
2025-01-12,14,Sunday,True,INT-08,Dubai Mall Junction,726,38.3,33.0,0.361,80,78
2025-01-12,15,Sunday,True,INT-08,Dubai Mall Junction,633,47.4,38.3,0.315,60,58
2025-01-12,16,Sunday,True,INT-08,Dubai Mall Junction,638,38.8,41.2,0.317,62,61
2025-01-12,17,Sunday,True,INT-08,Dubai Mall Junction,1246,20.5,101.9,0.619,231,231
2025-01-12,18,Sunday,True,INT-08,Dubai Mall Junction,1606,20.6,126.5,0.798,384,382
2025-01-12,19,Sunday,True,INT-08,Dubai Mall Junction,1489,15.9,126.0,0.74,330,328
2025-01-12,20,Sunday,True,INT-08,Dubai Mall Junction,870,32.8,63.7,0.432,112,110
2025-01-12,21,Sunday,True,INT-08,Dubai Mall Junction,794,34.6,62.7,0.395,93,93
2025-01-12,22,Sunday,True,INT-08,Dubai Mall Junction,430,47.6,26.6,0.214,28,27
2025-01-12,23,Sunday,True,INT-08,Dubai Mall Junction,262,51.5,0.1,0.13,12,8
2025-01-12,0,Sunday,True,INT-09,Al Quoz Industrial,107,59.7,7.2,0.05,0,0
2025-01-12,1,Sunday,True,INT-09,Al Quoz Industrial,112,59.5,2.4,0.053,2,0
2025-01-12,2,Sunday,True,INT-09,Al Quoz Industrial,72,56.9,14.2,0.034,1,0
2025-01-12,3,Sunday,True,INT-09,Al Quoz Industrial,56,58.5,2.2,0.026,0,0
2025-01-12,4,Sunday,True,INT-09,Al Quoz Industrial,74,56.8,8.0,0.035,5,0
2025-01-12,5,Sunday,True,INT-09,Al Quoz Industrial,102,58.1,6.8,0.048,1,0
2025-01-12,6,Sunday,True,INT-09,Al Quoz Industrial,261,47.9,35.6,0.123,13,8
2025-01-12,7,Sunday,True,INT-09,Al Quoz Industrial,791,39.1,53.6,0.371,86,89
2025-01-12,8,Sunday,True,INT-09,Al Quoz Industrial,964,37.9,64.8,0.453,130,127
2025-01-12,9,Sunday,True,INT-09,Al Quoz Industrial,877,34.3,59.9,0.412,112,105
2025-01-12,10,Sunday,True,INT-09,Al Quoz Industrial,868,36.1,48.3,0.408,104,109
2025-01-12,11,Sunday,True,INT-09,Al Quoz Industrial,1017,31.1,72.8,0.477,143,144
2025-01-12,12,Sunday,True,INT-09,Al Quoz Industrial,671,49.4,56.3,0.315,62,63
2025-01-12,13,Sunday,True,INT-09,Al Quoz Industrial,986,37.8,63.2,0.463,136,135
2025-01-12,14,Sunday,True,INT-09,Al Quoz Industrial,968,42.1,62.6,0.454,131,131
2025-01-12,15,Sunday,True,INT-09,Al Quoz Industrial,839,37.8,52.8,0.394,99,95
2025-01-12,16,Sunday,True,INT-09,Al Quoz Industrial,889,31.5,55.2,0.417,109,112
2025-01-12,17,Sunday,True,INT-09,Al Quoz Industrial,1149,29.8,56.2,0.539,187,183
2025-01-12,18,Sunday,True,INT-09,Al Quoz Industrial,1348,28.2,99.0,0.633,253,256
2025-01-12,19,Sunday,True,INT-09,Al Quoz Industrial,1136,31.9,69.0,0.533,179,181
2025-01-12,20,Sunday,True,INT-09,Al Quoz Industrial,1007,40.5,61.9,0.473,140,141
2025-01-12,21,Sunday,True,INT-09,Al Quoz Industrial,886,37.9,63.0,0.416,112,107
2025-01-12,22,Sunday,True,INT-09,Al Quoz Industrial,646,40.9,47.7,0.303,62,57
2025-01-12,23,Sunday,True,INT-09,Al Quoz Industrial,217,51.4,11.3,0.102,9,4
2025-01-12,0,Sunday,True,INT-10,Jumeirah Beach Rd,122,60.8,3.6,0.055,2,1
2025-01-12,1,Sunday,True,INT-10,Jumeirah Beach Rd,114,61.1,3.3,0.051,0,3
2025-01-12,2,Sunday,True,INT-10,Jumeirah Beach Rd,90,62.5,14.7,0.04,2,0
2025-01-12,3,Sunday,True,INT-10,Jumeirah Beach Rd,72,64.7,0.0,0.032,0,0
2025-01-12,4,Sunday,True,INT-10,Jumeirah Beach Rd,74,58.9,22.6,0.033,0,0
2025-01-12,5,Sunday,True,INT-10,Jumeirah Beach Rd,126,52.7,11.3,0.056,4,2
2025-01-12,6,Sunday,True,INT-10,Jumeirah Beach Rd,233,58.2,16.7,0.104,6,10
2025-01-12,7,Sunday,True,INT-10,Jumeirah Beach Rd,676,41.9,34.5,0.303,63,62
2025-01-12,8,Sunday,True,INT-10,Jumeirah Beach Rd,1026,30.9,80.2,0.459,140,137
2025-01-12,9,Sunday,True,INT-10,Jumeirah Beach Rd,924,40.8,66.8,0.414,114,113
2025-01-12,10,Sunday,True,INT-10,Jumeirah Beach Rd,853,43.2,35.4,0.382,95,97
2025-01-12,11,Sunday,True,INT-10,Jumeirah Beach Rd,593,45.0,25.9,0.265,48,46
2025-01-12,12,Sunday,True,INT-10,Jumeirah Beach Rd,955,35.0,68.3,0.427,122,124
2025-01-12,13,Sunday,True,INT-10,Jumeirah Beach Rd,1300,27.7,76.8,0.582,226,232
2025-01-12,14,Sunday,True,INT-10,Jumeirah Beach Rd,845,39.1,56.6,0.378,96,96
2025-01-12,15,Sunday,True,INT-10,Jumeirah Beach Rd,1072,34.8,67.6,0.48,156,152
2025-01-12,16,Sunday,True,INT-10,Jumeirah Beach Rd,1098,32.4,83.6,0.491,164,161
2025-01-12,17,Sunday,True,INT-10,Jumeirah Beach Rd,1178,25.9,78.2,0.527,182,186
2025-01-12,18,Sunday,True,INT-10,Jumeirah Beach Rd,1396,27.9,89.8,0.625,260,263
2025-01-12,19,Sunday,True,INT-10,Jumeirah Beach Rd,1204,32.6,98.2,0.539,196,193
2025-01-12,20,Sunday,True,INT-10,Jumeirah Beach Rd,1004,38.5,52.5,0.449,135,136
2025-01-12,21,Sunday,True,INT-10,Jumeirah Beach Rd,790,37.7,37.7,0.354,86,87
2025-01-12,22,Sunday,True,INT-10,Jumeirah Beach Rd,742,47.5,41.5,0.332,70,77
2025-01-12,23,Sunday,True,INT-10,Jumeirah Beach Rd,297,55.4,8.7,0.133,12,12
2025-01-12,0,Sunday,True,INT-11,Palm Jumeirah Tunnel,105,53.1,4.4,0.043,1,2
2025-01-12,1,Sunday,True,INT-11,Palm Jumeirah Tunnel,113,62.8,7.3,0.046,3,3
2025-01-12,2,Sunday,True,INT-11,Palm Jumeirah Tunnel,69,58.0,25.3,0.028,0,0
2025-01-12,3,Sunday,True,INT-11,Palm Jumeirah Tunnel,73,57.0,0.0,0.03,0,3
2025-01-12,4,Sunday,True,INT-11,Palm Jumeirah Tunnel,70,54.5,0.0,0.028,5,0
2025-01-12,5,Sunday,True,INT-11,Palm Jumeirah Tunnel,122,55.0,10.4,0.05,4,0
2025-01-12,6,Sunday,True,INT-11,Palm Jumeirah Tunnel,306,49.1,38.1,0.124,11,10
2025-01-12,7,Sunday,True,INT-11,Palm Jumeirah Tunnel,753,41.9,39.5,0.306,64,68
2025-01-12,8,Sunday,True,INT-11,Palm Jumeirah Tunnel,1193,35.3,64.6,0.485,172,173
2025-01-12,9,Sunday,True,INT-11,Palm Jumeirah Tunnel,761,43.7,25.9,0.31,72,72
2025-01-12,10,Sunday,True,INT-11,Palm Jumeirah Tunnel,883,42.6,52.8,0.359,93,91
2025-01-12,11,Sunday,True,INT-11,Palm Jumeirah Tunnel,976,36.2,68.1,0.397,116,114
2025-01-12,12,Sunday,True,INT-11,Palm Jumeirah Tunnel,1420,30.5,46.6,0.578,245,243
2025-01-12,13,Sunday,True,INT-11,Palm Jumeirah Tunnel,1066,36.2,66.0,0.434,139,140
2025-01-12,14,Sunday,True,INT-11,Palm Jumeirah Tunnel,1123,37.1,67.8,0.457,156,153
2025-01-12,15,Sunday,True,INT-11,Palm Jumeirah Tunnel,891,34.7,62.7,0.362,96,102
2025-01-12,16,Sunday,True,INT-11,Palm Jumeirah Tunnel,1050,37.2,67.0,0.427,132,135
2025-01-12,17,Sunday,True,INT-11,Palm Jumeirah Tunnel,1499,26.2,99.5,0.61,272,274
2025-01-12,18,Sunday,True,INT-11,Palm Jumeirah Tunnel,2044,13.0,116.7,0.831,514,510
2025-01-12,19,Sunday,True,INT-11,Palm Jumeirah Tunnel,1464,30.3,80.1,0.595,258,264
2025-01-12,20,Sunday,True,INT-11,Palm Jumeirah Tunnel,1089,43.4,58.9,0.443,148,141
2025-01-12,21,Sunday,True,INT-11,Palm Jumeirah Tunnel,1183,35.5,77.7,0.481,172,169
2025-01-12,22,Sunday,True,INT-11,Palm Jumeirah Tunnel,524,48.3,32.9,0.213,32,34
2025-01-12,23,Sunday,True,INT-11,Palm Jumeirah Tunnel,301,50.7,21.6,0.122,10,9
2025-01-12,0,Sunday,True,INT-12,Marina Walk - JBR,127,56.2,0.0,0.05,5,6
2025-01-12,1,Sunday,True,INT-12,Marina Walk - JBR,83,53.9,18.3,0.033,0,3
2025-01-12,2,Sunday,True,INT-12,Marina Walk - JBR,98,57.0,15.0,0.039,1,1
2025-01-12,3,Sunday,True,INT-12,Marina Walk - JBR,79,60.7,14.5,0.031,5,1
2025-01-12,4,Sunday,True,INT-12,Marina Walk - JBR,88,61.9,11.8,0.035,0,3
2025-01-12,5,Sunday,True,INT-12,Marina Walk - JBR,126,53.5,17.3,0.05,0,3
2025-01-12,6,Sunday,True,INT-12,Marina Walk - JBR,271,54.7,1.4,0.107,7,7
2025-01-12,7,Sunday,True,INT-12,Marina Walk - JBR,796,41.3,48.6,0.313,75,73
2025-01-12,8,Sunday,True,INT-12,Marina Walk - JBR,1266,34.7,49.4,0.499,190,188
2025-01-12,9,Sunday,True,INT-12,Marina Walk - JBR,622,45.6,25.2,0.245,44,46
2025-01-12,10,Sunday,True,INT-12,Marina Walk - JBR,1194,38.5,81.2,0.47,166,170
2025-01-12,11,Sunday,True,INT-12,Marina Walk - JBR,786,46.5,50.3,0.31,73,71
2025-01-12,12,Sunday,True,INT-12,Marina Walk - JBR,1362,28.0,77.0,0.536,219,215
2025-01-12,13,Sunday,True,INT-12,Marina Walk - JBR,1279,29.5,86.9,0.504,198,191
2025-01-12,14,Sunday,True,INT-12,Marina Walk - JBR,996,39.3,35.9,0.392,120,116
2025-01-12,15,Sunday,True,INT-12,Marina Walk - JBR,905,42.8,52.2,0.356,97,98
2025-01-12,16,Sunday,True,INT-12,Marina Walk - JBR,1133,32.5,76.5,0.446,150,150
2025-01-12,17,Sunday,True,INT-12,Marina Walk - JBR,1593,22.2,92.7,0.627,301,302
2025-01-12,18,Sunday,True,INT-12,Marina Walk - JBR,1925,22.3,102.8,0.758,439,437
2025-01-12,19,Sunday,True,INT-12,Marina Walk - JBR,1921,19.5,119.7,0.757,436,434
2025-01-12,20,Sunday,True,INT-12,Marina Walk - JBR,1355,30.2,89.8,0.534,214,213
2025-01-12,21,Sunday,True,INT-12,Marina Walk - JBR,1105,35.5,51.2,0.435,144,144
2025-01-12,22,Sunday,True,INT-12,Marina Walk - JBR,798,37.5,47.1,0.314,78,78
2025-01-12,23,Sunday,True,INT-12,Marina Walk - JBR,300,51.8,14.3,0.118,8,9
2025-01-12,0,Sunday,True,INT-13,DIP - Al Asayel St,188,55.5,12.0,0.071,3,2
2025-01-12,1,Sunday,True,INT-13,DIP - Al Asayel St,144,55.4,0.0,0.054,3,0
2025-01-12,2,Sunday,True,INT-13,DIP - Al Asayel St,89,56.6,1.8,0.033,0,1
2025-01-12,3,Sunday,True,INT-13,DIP - Al Asayel St,90,59.6,1.5,0.034,2,2
2025-01-12,4,Sunday,True,INT-13,DIP - Al Asayel St,81,61.5,0.0,0.03,0,1
2025-01-12,5,Sunday,True,INT-13,DIP - Al Asayel St,96,58.7,14.3,0.036,0,2
2025-01-12,6,Sunday,True,INT-13,DIP - Al Asayel St,358,56.8,31.0,0.134,17,13
2025-01-12,7,Sunday,True,INT-13,DIP - Al Asayel St,804,36.3,32.8,0.302,75,71
2025-01-12,8,Sunday,True,INT-13,DIP - Al Asayel St,1399,32.4,88.1,0.525,216,221
2025-01-12,9,Sunday,True,INT-13,DIP - Al Asayel St,1142,34.3,71.4,0.429,144,149
2025-01-12,10,Sunday,True,INT-13,DIP - Al Asayel St,751,42.1,39.2,0.282,63,59
2025-01-12,11,Sunday,True,INT-13,DIP - Al Asayel St,1167,38.6,82.1,0.438,154,151
2025-01-12,12,Sunday,True,INT-13,DIP - Al Asayel St,1016,38.1,76.8,0.382,116,116
2025-01-12,13,Sunday,True,INT-13,DIP - Al Asayel St,1584,24.4,91.0,0.595,283,284
2025-01-12,14,Sunday,True,INT-13,DIP - Al Asayel St,1252,34.4,53.9,0.47,175,178
2025-01-12,15,Sunday,True,INT-13,DIP - Al Asayel St,1290,30.2,56.9,0.484,184,185
2025-01-12,16,Sunday,True,INT-13,DIP - Al Asayel St,1383,35.9,54.0,0.519,213,212
2025-01-12,17,Sunday,True,INT-13,DIP - Al Asayel St,1405,30.8,72.0,0.528,223,218
2025-01-12,18,Sunday,True,INT-13,DIP - Al Asayel St,1675,30.1,104.6,0.629,319,316
2025-01-12,19,Sunday,True,INT-13,DIP - Al Asayel St,1547,29.2,108.9,0.581,268,273
2025-01-12,20,Sunday,True,INT-13,DIP - Al Asayel St,896,43.5,54.9,0.336,91,91
2025-01-12,21,Sunday,True,INT-13,DIP - Al Asayel St,1197,37.4,61.4,0.45,160,158
2025-01-12,22,Sunday,True,INT-13,DIP - Al Asayel St,784,48.0,59.8,0.294,67,65
2025-01-12,23,Sunday,True,INT-13,DIP - Al Asayel St,328,49.9,23.5,0.123,7,14
2025-01-12,0,Sunday,True,INT-14,Academic City Roundabout,219,56.5,9.4,0.078,8,4
2025-01-12,1,Sunday,True,INT-14,Academic City Roundabout,130,60.5,2.6,0.046,0,0
2025-01-12,2,Sunday,True,INT-14,Academic City Roundabout,84,55.6,5.9,0.03,0,5
2025-01-12,3,Sunday,True,INT-14,Academic City Roundabout,69,62.9,5.7,0.024,2,1
2025-01-12,4,Sunday,True,INT-14,Academic City Roundabout,54,58.9,0.1,0.019,0,1
2025-01-12,5,Sunday,True,INT-14,Academic City Roundabout,165,48.8,3.1,0.058,0,3
2025-01-12,6,Sunday,True,INT-14,Academic City Roundabout,313,52.2,22.9,0.111,13,15
2025-01-12,7,Sunday,True,INT-14,Academic City Roundabout,805,39.1,46.6,0.285,72,70
2025-01-12,8,Sunday,True,INT-14,Academic City Roundabout,1738,26.1,82.5,0.615,321,320
2025-01-12,9,Sunday,True,INT-14,Academic City Roundabout,1268,38.7,75.1,0.449,171,171
2025-01-12,10,Sunday,True,INT-14,Academic City Roundabout,1318,28.9,69.3,0.467,184,184
2025-01-12,11,Sunday,True,INT-14,Academic City Roundabout,1056,41.1,48.1,0.374,120,119
2025-01-12,12,Sunday,True,INT-14,Academic City Roundabout,1314,32.8,75.1,0.465,183,181
2025-01-12,13,Sunday,True,INT-14,Academic City Roundabout,1380,35.5,75.9,0.489,203,202
2025-01-12,14,Sunday,True,INT-14,Academic City Roundabout,1359,37.7,76.7,0.481,194,194
2025-01-12,15,Sunday,True,INT-14,Academic City Roundabout,983,47.1,52.9,0.348,106,102
