date,hour,zone,congestion_index,estimated_vehicles,avg_speed_kmh,co2_emissions_kg,fuel_waste_liters,is_weekend
2025-01-26,22,Marina,0.343,685,48.6,58.7,72.9,True
2025-01-26,23,Marina,0.0,507,60.0,30.42,0.0,True
2025-01-26,0,JBR,0.074,509,63.7,33.37,62.5,True
2025-01-26,1,JBR,0.067,502,67.0,32.64,0.0,True
2025-01-26,2,JBR,0.042,561,62.7,35.42,35.7,True
2025-01-26,3,JBR,0.0,506,62.6,30.36,0.0,True
2025-01-26,4,JBR,0.097,588,61.1,39.54,19.1,True
2025-01-26,5,JBR,0.057,483,64.7,31.03,18.6,True
2025-01-26,6,JBR,0.188,639,58.0,47.36,44.3,True
2025-01-26,7,JBR,0.356,659,50.8,57.12,57.2,True
2025-01-26,8,JBR,0.673,821,35.5,90.71,119.3,True
2025-01-26,9,JBR,0.485,778,42.9,75.0,72.0,True
2025-01-26,10,JBR,0.27,627,51.1,50.31,74.3,True
2025-01-26,11,JBR,0.36,620,54.0,53.95,77.5,True
2025-01-26,12,JBR,0.286,650,57.1,52.93,56.4,True
2025-01-26,13,JBR,0.519,739,37.2,73.11,108.9,True
2025-01-26,14,JBR,0.261,639,53.3,50.83,25.8,True
2025-01-26,15,JBR,0.397,723,44.3,64.89,72.5,True
2025-01-26,16,JBR,0.31,671,49.2,55.85,73.5,True
2025-01-26,17,JBR,0.64,816,42.6,88.1,128.2,True
2025-01-26,18,JBR,0.512,750,34.1,73.8,109.1,True
2025-01-26,19,JBR,0.655,855,36.1,93.31,120.7,True
2025-01-26,20,JBR,0.446,697,48.4,65.15,74.8,True
2025-01-26,21,JBR,0.38,682,51.6,60.37,56.9,True
2025-01-26,22,JBR,0.251,669,54.2,52.76,41.9,True
2025-01-26,23,JBR,0.28,633,54.3,51.26,43.9,True
2025-01-26,0,Business Bay,0.199,618,60.0,46.31,42.0,True
2025-01-26,1,Business Bay,0.048,523,57.8,33.27,23.8,True
2025-01-26,2,Business Bay,0.126,589,60.3,40.89,15.4,True
2025-01-26,3,Business Bay,0.0,537,66.2,32.22,0.0,True
2025-01-26,4,Business Bay,0.063,480,62.7,31.05,27.5,True
2025-01-26,5,Business Bay,0.003,514,68.3,30.96,0.0,True
2025-01-26,6,Business Bay,0.161,591,58.5,42.58,31.5,True
2025-01-26,7,Business Bay,0.526,764,43.8,76.0,98.6,True
2025-01-26,8,Business Bay,0.853,909,25.3,112.72,166.3,True
2025-01-26,9,Business Bay,0.703,870,31.5,98.07,138.5,True
2025-01-26,10,Business Bay,0.605,805,37.6,84.83,128.4,True
2025-01-26,11,Business Bay,0.623,812,32.8,86.63,136.2,True
2025-01-26,12,Business Bay,0.593,825,34.3,86.2,108.6,True
2025-01-26,13,Business Bay,0.561,797,38.2,81.34,108.0,True
2025-01-26,14,Business Bay,0.322,670,48.8,56.39,52.0,True
2025-01-26,15,Business Bay,0.461,732,44.4,69.24,80.8,True
2025-01-26,16,Business Bay,0.557,759,37.9,77.24,110.7,True
2025-01-26,17,Business Bay,0.796,917,29.8,109.77,162.8,True
2025-01-26,18,Business Bay,0.853,962,27.8,119.27,178.7,True
2025-01-26,19,Business Bay,0.78,896,27.5,106.17,137.5,True
2025-01-26,20,Business Bay,0.677,864,40.9,95.69,144.3,True
2025-01-26,21,Business Bay,0.596,811,35.3,84.91,130.6,True
2025-01-26,22,Business Bay,0.342,682,55.7,58.4,51.6,True
2025-01-26,23,Business Bay,0.248,573,54.8,45.03,61.8,True
2025-01-26,0,Al Quoz,0.058,535,65.5,34.42,0.0,True
2025-01-26,1,Al Quoz,0.0,481,65.0,28.86,7.1,True
2025-01-26,2,Al Quoz,0.054,505,61.8,32.36,5.0,True
2025-01-26,3,Al Quoz,0.0,508,63.8,30.48,8.1,True
2025-01-26,4,Al Quoz,0.0,479,65.8,28.74,3.5,True
2025-01-26,5,Al Quoz,0.0,507,65.6,30.42,14.4,True
2025-01-26,6,Al Quoz,0.188,599,62.9,44.39,63.5,True
2025-01-26,7,Al Quoz,0.388,677,51.0,60.35,86.8,True
2025-01-26,8,Al Quoz,0.562,704,35.7,71.93,100.8,True
2025-01-26,9,Al Quoz,0.371,711,42.8,62.45,72.9,True
2025-01-26,10,Al Quoz,0.076,535,63.1,35.14,19.6,True
2025-01-26,11,Al Quoz,0.349,718,56.9,61.89,81.3,True
2025-01-26,12,Al Quoz,0.343,703,47.2,60.29,67.8,True
2025-01-26,13,Al Quoz,0.338,629,48.0,53.7,84.6,True
2025-01-26,14,Al Quoz,0.229,618,56.6,47.7,68.9,True
2025-01-26,15,Al Quoz,0.324,624,54.8,52.62,81.3,True
2025-01-26,16,Al Quoz,0.441,732,49.4,68.16,90.9,True
2025-01-26,17,Al Quoz,0.377,737,46.5,65.06,84.3,True
2025-01-26,18,Al Quoz,0.524,813,40.0,80.71,100.7,True
2025-01-26,19,Al Quoz,0.525,739,37.9,73.42,121.3,True
2025-01-26,20,Al Quoz,0.465,739,49.7,70.09,112.7,True
2025-01-26,21,Al Quoz,0.303,664,48.8,54.91,44.0,True
2025-01-26,22,Al Quoz,0.101,529,61.5,35.75,13.7,True
2025-01-26,23,Al Quoz,0.093,537,59.3,35.98,21.5,True
2025-01-26,0,DIP,0.003,479,64.5,28.85,9.8,True
2025-01-26,1,DIP,0.084,552,54.5,36.6,27.3,True
2025-01-26,2,DIP,0.046,578,65.3,36.67,26.1,True
2025-01-26,3,DIP,0.125,575,52.8,39.88,9.8,True
2025-01-26,4,DIP,0.0,537,67.7,32.22,0.0,True
2025-01-26,5,DIP,0.0,545,72.4,32.7,0.0,True
2025-01-26,6,DIP,0.134,623,62.4,43.64,37.0,True
2025-01-26,7,DIP,0.186,651,56.7,48.13,45.8,True
2025-01-26,8,DIP,0.4,709,47.7,63.8,105.2,True
2025-01-26,9,DIP,0.452,761,42.4,71.48,100.5,True
2025-01-26,10,DIP,0.385,714,49.9,63.45,60.9,True
2025-01-26,11,DIP,0.44,689,51.6,64.05,74.4,True
2025-01-26,12,DIP,0.249,553,53.7,43.52,52.9,True
2025-01-26,13,DIP,0.327,677,47.8,57.22,77.7,True
2025-01-26,14,DIP,0.301,636,52.7,52.51,61.1,True
2025-01-26,15,DIP,0.239,635,51.5,49.46,51.5,True
2025-01-26,16,DIP,0.411,699,42.6,63.48,99.7,True
2025-01-26,17,DIP,0.512,745,41.5,73.29,88.7,True
2025-01-26,18,DIP,0.456,706,45.5,66.48,113.9,True
2025-01-26,19,DIP,0.436,728,42.9,67.51,101.6,True
2025-01-26,20,DIP,0.238,598,55.1,46.57,56.0,True
2025-01-26,21,DIP,0.278,652,57.6,52.7,69.5,True
2025-01-26,22,DIP,0.255,655,54.0,51.81,53.8,True
2025-01-26,23,DIP,0.096,563,62.8,37.84,2.4,True
2025-01-26,0,Academic City,0.124,536,60.7,37.13,39.0,True
2025-01-26,1,Academic City,0.001,480,62.4,28.84,0.0,True
2025-01-26,2,Academic City,0.05,537,64.5,34.23,21.0,True
2025-01-26,3,Academic City,0.021,485,64.4,29.86,0.0,True
2025-01-26,4,Academic City,0.0,542,57.7,32.52,16.3,True
2025-01-26,5,Academic City,0.018,521,59.3,31.97,15.1,True
2025-01-26,6,Academic City,0.146,555,60.6,39.38,52.9,True
2025-01-26,7,Academic City,0.248,644,51.5,50.62,55.8,True
2025-01-26,8,Academic City,0.362,624,50.4,54.36,86.2,True
2025-01-26,9,Academic City,0.364,653,49.1,57.02,53.9,True
2025-01-26,10,Academic City,0.272,625,51.8,50.23,65.4,True
2025-01-26,11,Academic City,0.377,673,44.3,59.42,89.0,True
2025-01-26,12,Academic City,0.33,747,47.5,63.31,67.6,True
2025-01-26,13,Academic City,0.239,614,51.3,47.86,51.2,True
2025-01-26,14,Academic City,0.228,585,51.8,45.1,44.1,True
2025-01-26,15,Academic City,0.114,552,58.4,37.84,13.1,True
2025-01-26,16,Academic City,0.324,644,55.4,54.27,67.4,True
2025-01-26,17,Academic City,0.328,622,47.0,52.61,61.1,True
2025-01-26,18,Academic City,0.394,683,45.3,61.14,92.7,True
2025-01-26,19,Academic City,0.335,646,48.6,54.98,58.2,True
2025-01-26,20,Academic City,0.066,546,64.1,35.48,34.2,True
2025-01-26,21,Academic City,0.238,621,52.6,48.36,46.6,True
2025-01-26,22,Academic City,0.122,541,50.2,37.42,24.9,True
2025-01-26,23,Academic City,0.0,512,61.4,30.72,0.0,True
2025-01-26,0,Jumeirah,0.189,553,54.3,41.0,41.8,True
2025-01-26,1,Jumeirah,0.102,522,58.0,35.32,42.8,True
2025-01-26,2,Jumeirah,0.042,465,65.2,29.36,31.7,True
2025-01-26,3,Jumeirah,0.06,504,56.1,32.51,0.0,True
2025-01-26,4,Jumeirah,0.213,595,55.0,45.22,26.2,True
2025-01-26,5,Jumeirah,0.0,502,64.2,30.12,0.0,True
2025-01-26,6,Jumeirah,0.135,544,64.4,38.14,7.1,True
2025-01-26,7,Jumeirah,0.382,706,45.8,62.6,69.8,True
2025-01-26,8,Jumeirah,0.387,701,44.7,62.4,80.8,True
2025-01-26,9,Jumeirah,0.347,683,46.5,58.77,89.2,True
2025-01-26,10,Jumeirah,0.298,673,48.3,55.45,68.1,True
2025-01-26,11,Jumeirah,0.493,773,41.9,74.97,103.2,True
2025-01-26,12,Jumeirah,0.336,618,52.0,52.65,64.3,True
2025-01-26,13,Jumeirah,0.462,761,42.8,72.01,125.7,True
2025-01-26,14,Jumeirah,0.378,653,48.5,57.68,71.6,True
2025-01-26,15,Jumeirah,0.33,600,58.2,50.86,53.7,True
2025-01-26,16,Jumeirah,0.342,660,54.5,56.51,68.1,True
2025-01-26,17,Jumeirah,0.429,665,40.8,61.29,95.3,True
2025-01-26,18,Jumeirah,0.633,820,35.4,88.1,130.0,True
2025-01-26,19,Jumeirah,0.5,755,40.2,73.6,113.2,True
2025-01-26,20,Jumeirah,0.521,757,38.2,75.03,90.3,True
2025-01-26,21,Jumeirah,0.284,605,51.7,49.19,53.3,True
2025-01-26,22,Jumeirah,0.306,652,51.4,54.09,51.8,True
2025-01-26,23,Jumeirah,0.215,628,62.1,47.79,42.2,True
2025-01-26,0,Al Barsha,0.028,483,60.6,30.0,0.0,True
2025-01-26,1,Al Barsha,0.045,514,65.1,32.59,1.5,True
2025-01-26,2,Al Barsha,0.101,562,66.2,37.97,22.2,True
2025-01-26,3,Al Barsha,0.102,525,58.0,35.52,20.0,True
2025-01-26,4,Al Barsha,0.174,609,56.1,44.48,59.6,True
2025-01-26,5,Al Barsha,0.127,561,57.2,39.02,18.1,True
2025-01-26,6,Al Barsha,0.035,467,62.0,29.25,0.2,True
2025-01-26,7,Al Barsha,0.505,773,47.2,75.66,96.8,True
2025-01-26,8,Al Barsha,0.729,855,33.7,98.07,147.3,True
2025-01-26,9,Al Barsha,0.693,848,37.3,94.94,138.8,True
2025-01-26,10,Al Barsha,0.413,734,47.2,66.76,107.6,True
2025-01-26,11,Al Barsha,0.406,692,45.5,62.58,69.5,True
2025-01-26,12,Al Barsha,0.381,705,49.5,62.43,73.3,True
2025-01-26,13,Al Barsha,0.457,752,44.0,70.88,100.3,True
2025-01-26,14,Al Barsha,0.354,681,49.6,58.96,61.0,True
2025-01-26,15,Al Barsha,0.347,738,49.3,63.46,68.6,True
2025-01-26,16,Al Barsha,0.409,673,49.2,61.03,95.9,True
2025-01-26,17,Al Barsha,0.641,878,39.6,94.91,117.5,True
2025-01-26,18,Al Barsha,0.549,760,38.1,76.89,112.5,True
2025-01-26,19,Al Barsha,0.568,802,44.1,82.29,104.5,True
2025-01-26,20,Al Barsha,0.606,796,35.4,83.96,113.9,True
2025-01-26,21,Al Barsha,0.296,672,49.7,55.21,55.4,True
2025-01-26,22,Al Barsha,0.212,601,53.1,45.64,22.7,True
2025-01-26,23,Al Barsha,0.089,526,63.6,35.08,19.7,True
2025-01-26,0,Airport Area,0.0,526,60.3,31.56,0.0,True
2025-01-26,1,Airport Area,0.023,538,66.3,33.23,1.6,True
2025-01-26,2,Airport Area,0.0,450,60.6,27.0,1.2,True
2025-01-26,3,Airport Area,0.048,545,58.0,34.67,13.2,True
2025-01-26,4,Airport Area,0.16,623,52.1,44.85,11.3,True
2025-01-26,5,Airport Area,0.093,589,59.8,39.45,19.8,True
2025-01-26,6,Airport Area,0.146,582,59.2,41.28,35.8,True
2025-01-26,7,Airport Area,0.418,703,45.6,64.24,63.1,True
2025-01-26,8,Airport Area,0.886,938,28.5,118.61,173.3,True
2025-01-26,9,Airport Area,0.738,866,26.2,99.89,137.7,True
2025-01-26,10,Airport Area,0.535,776,35.1,77.7,116.2,True
2025-01-26,11,Airport Area,0.31,721,54.5,60.03,67.9,True
2025-01-26,12,Airport Area,0.523,764,41.2,75.81,111.6,True
2025-01-26,13,Airport Area,0.589,842,37.9,87.71,127.4,True
2025-01-26,14,Airport Area,0.437,703,49.0,65.22,74.3,True
2025-01-26,15,Airport Area,0.257,648,53.9,51.39,72.6,True
2025-01-26,16,Airport Area,0.415,708,50.0,64.53,96.7,True
2025-01-26,17,Airport Area,0.684,812,35.7,90.39,108.9,True
2025-01-26,18,Airport Area,0.719,877,39.9,99.94,151.6,True
2025-01-26,19,Airport Area,0.637,843,35.0,90.83,113.3,True
2025-01-26,20,Airport Area,0.743,829,26.9,95.94,166.4,True
2025-01-26,21,Airport Area,0.487,735,42.7,70.95,129.7,True
2025-01-26,22,Airport Area,0.297,673,54.6,55.38,45.0,True
2025-01-26,23,Airport Area,0.27,600,52.7,48.14,73.1,True
2025-01-27,0,Deira,0.1,581,61.9,39.24,35.7,False
2025-01-27,1,Deira,0.091,604,60.0,40.35,0.0,False
2025-01-27,2,Deira,0.0,479,57.7,28.74,9.8,False
2025-01-27,3,Deira,0.098,553,61.5,37.24,28.9,False
2025-01-27,4,Deira,0.134,531,58.4,37.19,36.1,False
2025-01-27,5,Deira,0.156,585,56.7,41.96,13.0,False
2025-01-27,6,Deira,0.256,628,52.0,49.76,55.4,False
2025-01-27,7,Deira,0.59,834,39.3,86.93,114.6,False
2025-01-27,8,Deira,1.0,1006,23.1,135.81,192.3,False
2025-01-27,9,Deira,0.804,903,28.5,108.64,142.2,False
2025-01-27,10,Deira,0.727,913,32.8,104.59,118.9,False
2025-01-27,11,Deira,0.679,880,35.3,97.61,126.1,False
2025-01-27,12,Deira,0.629,797,34.7,85.44,137.6,False
2025-01-27,13,Deira,0.881,943,17.9,118.92,172.7,False
2025-01-27,14,Deira,0.714,825,30.4,93.68,124.4,False
2025-01-27,15,Deira,0.46,761,43.0,71.89,73.3,False
2025-01-27,16,Deira,0.65,834,32.0,90.67,150.4,False
2025-01-27,17,Deira,1.0,950,17.6,128.25,179.8,False
2025-01-27,18,Deira,1.0,993,20.7,134.06,175.9,False
2025-01-27,19,Deira,1.0,1034,16.3,139.59,191.3,False
2025-01-27,20,Deira,0.783,919,30.4,109.12,153.3,False
2025-01-27,21,Deira,0.592,771,37.3,80.49,136.5,False
2025-01-27,22,Deira,0.579,813,40.6,84.08,114.5,False
2025-01-27,23,Deira,0.364,645,50.2,56.31,81.1,False
2025-01-27,0,Bur Dubai,0.047,536,67.4,34.05,14.8,False
2025-01-27,1,Bur Dubai,0.171,626,57.3,45.61,39.3,False
2025-01-27,2,Bur Dubai,0.048,479,64.7,30.47,0.0,False
2025-01-27,3,Bur Dubai,0.075,462,56.8,30.31,21.9,False
2025-01-27,4,Bur Dubai,0.052,549,66.5,35.1,29.4,False
2025-01-27,5,Bur Dubai,0.044,513,65.6,32.49,36.5,False
2025-01-27,6,Bur Dubai,0.239,579,47.5,45.12,46.9,False
2025-01-27,7,Bur Dubai,0.535,797,41.2,79.77,115.4,False
2025-01-27,8,Bur Dubai,0.891,926,23.7,117.43,155.3,False
2025-01-27,9,Bur Dubai,0.763,910,26.5,106.68,183.3,False
2025-01-27,10,Bur Dubai,0.698,905,32.3,101.71,162.3,False
2025-01-27,11,Bur Dubai,0.558,755,42.7,76.91,84.5,False
2025-01-27,12,Bur Dubai,0.684,815,37.5,90.68,163.4,False
2025-01-27,13,Bur Dubai,0.765,902,31.5,105.89,182.2,False
2025-01-27,14,Bur Dubai,0.507,750,42.3,73.54,87.1,False
2025-01-27,15,Bur Dubai,0.549,770,43.3,77.88,91.5,False
2025-01-27,16,Bur Dubai,0.614,801,35.5,84.95,116.4,False
2025-01-27,17,Bur Dubai,0.796,858,28.6,102.73,167.2,False
2025-01-27,18,Bur Dubai,0.932,1033,27.3,134.22,203.4,False
2025-01-27,19,Bur Dubai,0.852,921,24.2,114.14,155.5,False
2025-01-27,20,Bur Dubai,0.73,864,29.1,99.13,166.9,False
2025-01-27,21,Bur Dubai,0.621,796,34.5,84.81,138.1,False
2025-01-27,22,Bur Dubai,0.495,731,47.1,70.98,93.3,False
2025-01-27,23,Bur Dubai,0.181,559,58.0,41.15,50.3,False
2025-01-27,0,Downtown,0.182,605,62.4,44.57,58.7,False
2025-01-27,1,Downtown,0.119,523,61.6,36.06,29.3,False
2025-01-27,2,Downtown,0.03,521,59.2,32.44,9.0,False
2025-01-27,3,Downtown,0.0,537,66.5,32.22,0.0,False
2025-01-27,4,Downtown,0.109,566,60.7,38.57,35.6,False
2025-01-27,5,Downtown,0.223,582,50.9,44.65,50.0,False
2025-01-27,6,Downtown,0.204,687,55.1,51.75,45.8,False
2025-01-27,7,Downtown,0.622,875,41.9,93.29,142.8,False
2025-01-27,8,Downtown,1.0,987,15.3,133.25,169.3,False
2025-01-27,9,Downtown,1.0,1065,16.8,143.78,215.2,False
2025-01-27,10,Downtown,0.814,911,29.0,110.25,155.2,False
2025-01-27,11,Downtown,0.66,823,31.7,90.12,125.3,False
2025-01-27,12,Downtown,0.837,986,26.9,121.03,175.0,False
2025-01-27,13,Downtown,0.906,944,22.5,120.8,192.1,False
2025-01-27,14,Downtown,0.696,862,32.5,96.71,166.9,False
2025-01-27,15,Downtown,0.775,823,31.7,97.19,158.2,False
2025-01-27,16,Downtown,0.851,907,23.2,112.31,191.6,False
2025-01-27,17,Downtown,1.0,951,16.6,128.39,207.7,False
2025-01-27,18,Downtown,1.0,997,17.8,134.59,222.9,False
2025-01-27,19,Downtown,1.0,994,22.1,134.19,177.3,False
2025-01-27,20,Downtown,0.896,924,28.0,117.56,168.0,False
2025-01-27,21,Downtown,0.696,844,36.0,94.71,133.3,False
2025-01-27,22,Downtown,0.496,775,40.8,75.34,92.6,False
2025-01-27,23,Downtown,0.372,693,50.4,60.94,72.7,False
2025-01-27,0,Marina,0.0,465,63.9,27.9,16.2,False
2025-01-27,1,Marina,0.086,580,57.4,38.53,15.6,False
2025-01-27,2,Marina,0.0,479,63.5,28.74,9.1,False
2025-01-27,3,Marina,0.099,572,59.5,38.59,32.1,False
2025-01-27,4,Marina,0.09,555,57.0,37.05,0.0,False
2025-01-27,5,Marina,0.205,603,57.9,45.45,50.9,False
2025-01-27,6,Marina,0.271,641,54.0,51.5,56.8,False
2025-01-27,7,Marina,0.436,678,44.8,62.87,60.3,False
2025-01-27,8,Marina,0.924,918,19.5,118.67,161.1,False
2025-01-27,9,Marina,0.844,961,25.4,118.49,178.6,False
2025-01-27,10,Marina,0.657,840,31.5,91.8,142.3,False
2025-01-27,11,Marina,0.358,722,47.6,62.71,96.5,False
2025-01-27,12,Marina,0.571,791,39.3,81.31,126.2,False
2025-01-27,13,Marina,0.553,777,40.6,78.82,118.7,False
2025-01-27,14,Marina,0.445,732,39.0,68.35,83.5,False
2025-01-27,15,Marina,0.58,787,31.2,81.44,101.5,False
2025-01-27,16,Marina,0.558,796,40.9,81.09,100.5,False
2025-01-27,17,Marina,0.828,919,29.7,112.22,185.2,False
2025-01-27,18,Marina,0.797,909,27.7,108.9,184.4,False
2025-01-27,19,Marina,0.85,911,24.8,112.75,179.3,False
2025-01-27,20,Marina,0.693,885,30.0,99.11,126.2,False
2025-01-27,21,Marina,0.576,816,35.0,84.23,131.6,False
2025-01-27,22,Marina,0.271,639,55.2,51.32,39.8,False
2025-01-27,23,Marina,0.185,578,59.9,42.7,44.2,False
2025-01-27,0,JBR,0.1,563,60.6,38.01,24.1,False
2025-01-27,1,JBR,0.0,513,64.9,30.78,0.1,False
2025-01-27,2,JBR,0.038,492,67.6,30.94,16.0,False
2025-01-27,3,JBR,0.0,532,65.6,31.92,3.9,False
2025-01-27,4,JBR,0.0,507,68.1,30.42,0.0,False
2025-01-27,5,JBR,0.133,548,59.4,38.34,36.6,False
2025-01-27,6,JBR,0.178,573,53.5,42.01,30.3,False
2025-01-27,7,JBR,0.57,764,38.2,78.48,107.4,False
2025-01-27,8,JBR,0.939,947,22.7,123.5,179.3,False
2025-01-27,9,JBR,0.691,879,27.9,98.26,138.1,False
2025-01-27,10,JBR,0.579,703,37.5,72.69,101.2,False
2025-01-27,11,JBR,0.409,727,47.6,65.9,99.7,False
2025-01-27,12,JBR,0.406,676,45.8,61.13,64.6,False
2025-01-27,13,JBR,0.579,829,38.3,85.76,116.4,False
2025-01-27,14,JBR,0.507,779,39.1,76.38,95.1,False
2025-01-27,15,JBR,0.395,657,45.1,58.86,66.1,False
2025-01-27,16,JBR,0.644,863,33.0,93.43,130.9,False
2025-01-27,17,JBR,0.764,877,30.5,102.89,126.7,False
2025-01-27,18,JBR,0.898,962,19.3,122.53,185.4,False
2025-01-27,19,JBR,0.823,889,28.1,108.23,174.0,False
2025-01-27,20,JBR,0.437,720,48.9,66.78,77.3,False
2025-01-27,21,JBR,0.554,782,35.4,79.39,94.4,False
2025-01-27,22,JBR,0.206,589,59.4,44.44,29.1,False
2025-01-27,23,JBR,0.322,661,51.4,55.61,65.3,False
2025-01-27,0,Business Bay,0.121,515,58.9,35.57,41.0,False
2025-01-27,1,Business Bay,0.023,480,62.7,29.63,3.7,False
2025-01-27,2,Business Bay,0.203,562,52.1,42.28,49.5,False
2025-01-27,3,Business Bay,0.183,624,52.3,46.03,25.5,False
2025-01-27,4,Business Bay,0.088,503,63.3,33.49,50.4,False
2025-01-27,5,Business Bay,0.24,575,51.7,44.86,40.1,False
2025-01-27,6,Business Bay,0.208,597,57.7,45.15,18.5,False
2025-01-27,7,Business Bay,0.664,824,38.1,90.46,134.0,False
2025-01-27,8,Business Bay,0.993,1020,16.4,137.17,202.7,False
2025-01-27,9,Business Bay,0.966,1039,22.4,137.64,187.9,False
2025-01-27,10,Business Bay,0.673,823,33.5,90.95,124.8,False
2025-01-27,11,Business Bay,0.74,897,32.2,103.64,133.4,False
2025-01-27,12,Business Bay,0.753,865,34.2,100.74,120.9,False
2025-01-27,13,Business Bay,0.8,884,28.7,106.08,172.9,False
2025-01-27,14,Business Bay,0.953,946,16.9,124.35,190.2,False
2025-01-27,15,Business Bay,0.625,850,40.3,90.87,138.8,False
2025-01-27,16,Business Bay,0.769,856,33.6,100.71,156.3,False
2025-01-27,17,Business Bay,1.0,998,15.0,134.73,210.0,False
2025-01-27,18,Business Bay,1.0,1028,21.4,138.78,231.2,False
2025-01-27,19,Business Bay,1.0,1012,21.0,136.62,214.0,False
2025-01-27,20,Business Bay,0.869,993,26.5,124.29,183.0,False
2025-01-27,21,Business Bay,0.8,912,27.9,109.46,176.8,False
2025-01-27,22,Business Bay,0.52,795,41.5,78.69,94.5,False
2025-01-27,23,Business Bay,0.172,624,56.2,45.48,65.8,False
2025-01-27,0,Al Quoz,0.068,498,60.7,32.43,17.7,False
2025-01-27,1,Al Quoz,0.036,509,62.8,31.9,6.3,False
2025-01-27,2,Al Quoz,0.0,482,68.5,28.92,31.9,False
2025-01-27,3,Al Quoz,0.037,576,63.6,36.14,14.5,False
2025-01-27,4,Al Quoz,0.0,527,62.2,31.62,0.1,False
2025-01-27,5,Al Quoz,0.0,476,68.5,28.56,11.3,False
2025-01-27,6,Al Quoz,0.12,544,59.6,37.53,17.4,False
2025-01-27,7,Al Quoz,0.437,717,48.7,66.5,74.7,False
2025-01-27,8,Al Quoz,0.81,981,29.2,118.45,166.1,False
2025-01-27,9,Al Quoz,0.578,826,44.4,85.34,112.8,False
2025-01-27,10,Al Quoz,0.322,661,52.7,55.62,35.1,False
2025-01-27,11,Al Quoz,0.37,748,47.1,65.66,79.0,False
2025-01-27,12,Al Quoz,0.62,814,35.6,86.7,97.4,False
2025-01-27,13,Al Quoz,0.632,854,38.4,91.7,133.9,False
2025-01-27,14,Al Quoz,0.499,780,40.7,75.99,92.3,False
2025-01-27,15,Al Quoz,0.427,752,44.1,69.23,76.3,False
2025-01-27,16,Al Quoz,0.516,737,42.8,72.76,73.8,False
2025-01-27,17,Al Quoz,0.689,836,34.3,93.35,145.6,False
2025-01-27,18,Al Quoz,0.804,903,27.5,108.62,180.6,False
2025-01-27,19,Al Quoz,0.698,820,31.4,92.13,131.7,False
2025-01-27,20,Al Quoz,0.621,859,42.3,91.52,144.5,False
2025-01-27,21,Al Quoz,0.613,846,37.4,89.63,121.8,False
2025-01-27,22,Al Quoz,0.233,663,57.3,51.37,38.3,False
2025-01-27,23,Al Quoz,0.142,573,60.1,40.48,32.5,False
2025-01-27,0,DIP,0.127,600,62.9,41.71,7.0,False
2025-01-27,1,DIP,0.0,498,68.1,29.88,7.0,False
2025-01-27,2,DIP,0.0,488,70.4,29.28,0.0,False
2025-01-27,3,DIP,0.042,497,64.4,31.38,9.5,False
2025-01-27,4,DIP,0.075,568,61.8,37.27,19.6,False
2025-01-27,5,DIP,0.044,495,60.0,31.33,1.2,False
2025-01-27,6,DIP,0.116,674,59.9,46.28,14.9,False
2025-01-27,7,DIP,0.289,670,53.3,54.7,68.2,False
2025-01-27,8,DIP,0.58,814,39.5,84.25,126.9,False
2025-01-27,9,DIP,0.412,699,45.3,63.52,63.9,False
2025-01-27,10,DIP,0.296,676,49.6,55.58,75.2,False
2025-01-27,11,DIP,0.448,781,48.4,73.1,89.8,False
2025-01-27,12,DIP,0.492,798,40.3,77.34,86.3,False
2025-01-27,13,DIP,0.562,821,38.7,83.86,150.7,False
2025-01-27,14,DIP,0.383,694,49.8,61.57,81.8,False
2025-01-27,15,DIP,0.18,580,56.7,42.64,28.7,False
2025-01-27,16,DIP,0.411,775,43.8,70.4,84.0,False
2025-01-27,17,DIP,0.55,736,36.5,74.49,77.7,False
2025-01-27,18,DIP,0.663,804,32.9,88.22,136.6,False
2025-01-27,19,DIP,0.685,819,30.6,91.21,130.0,False
2025-01-27,20,DIP,0.476,701,37.8,67.11,106.9,False
2025-01-27,21,DIP,0.408,695,53.6,62.95,74.9,False
2025-01-27,22,DIP,0.228,630,59.1,48.57,62.5,False
2025-01-27,23,DIP,0.23,611,57.8,47.18,43.0,False
2025-01-27,0,Academic City,0.0,497,70.6,29.82,5.5,False
2025-01-27,1,Academic City,0.0,470,62.1,28.2,0.0,False
2025-01-27,2,Academic City,0.14,514,59.8,36.23,38.1,False
2025-01-27,3,Academic City,0.05,504,56.6,32.13,0.0,False
2025-01-27,4,Academic City,0.0,498,60.9,29.88,0.0,False
2025-01-27,5,Academic City,0.045,498,61.5,31.58,16.7,False
2025-01-27,6,Academic City,0.066,534,59.5,34.7,34.7,False
2025-01-27,7,Academic City,0.269,595,51.9,47.71,32.5,False
2025-01-27,8,Academic City,0.714,832,31.8,94.47,144.8,False
2025-01-27,9,Academic City,0.359,703,49.4,61.11,79.2,False
2025-01-27,10,Academic City,0.345,693,49.5,59.5,64.7,False
2025-01-27,11,Academic City,0.438,746,40.3,69.29,99.5,False
2025-01-27,12,Academic City,0.239,581,56.8,45.28,86.6,False
2025-01-27,13,Academic City,0.31,679,54.8,56.51,49.5,False
2025-01-27,14,Academic City,0.318,647,52.1,54.27,45.5,False
2025-01-27,15,Academic City,0.157,610,59.7,43.8,18.3,False
2025-01-27,16,Academic City,0.502,774,44.7,75.57,116.3,False
2025-01-27,17,Academic City,0.458,705,45.9,66.53,65.2,False
